,cookie,time,interaction,conversion,conversion_value,channel
18030,0Do3fDFC9iiC0EDhAEkCA9o0o,2018-07-23T12:19:11Z,impression,0,0.0,Facebook
18031,0Do3hD37hoDFA79ff9AA7E3fn,2018-07-18T07:29:19Z,impression,0,0.0,Facebook
18032,0Do3k0iiA7kBiBio93FAninkn,2018-07-08T13:46:12Z,conversion,1,6.0,Online Video
18033,0Do77BCBhBno0iFniEFn3EinA,2018-07-27T19:50:40Z,impression,0,0.0,Facebook
18034,0Do7FEfEnDAkfEDo0An7CBnB0,2018-07-15T13:51:28Z,impression,0,0.0,Paid Search
18035,0Do7f3nkConi9hhffnB7iDEA7,2018-07-07T20:58:02Z,impression,0,0.0,Facebook
18036,0Do7f3nkConi9hhffnB7iDEA7,2018-07-07T21:28:28Z,impression,0,0.0,Instagram
18037,0Do7h0o7CnCikDkoB9BhhfofE,2018-07-10T07:55:25Z,impression,0,0.0,Instagram
18038,0Do7h0o7CnCikDkoB9BhhfofE,2018-07-18T07:50:56Z,impression,0,0.0,Online Display
18039,0Do7h0o7CnCikDkoB9BhhfofE,2018-07-18T07:54:37Z,impression,0,0.0,Facebook
18040,0Do7h0o7CnCikDkoB9BhhfofE,2018-07-22T15:24:55Z,impression,0,0.0,Facebook
18041,0Do90FEnfED9Do9337FnfFBDf,2018-07-12T21:38:23Z,impression,0,0.0,Paid Search
18042,0Do90ioEinFFo90iFA3DoDB7h,2018-07-21T14:04:20Z,impression,0,0.0,Online Video
18043,0Do90ioEinFFo90iFA3DoDB7h,2018-07-22T22:51:40Z,impression,0,0.0,Online Video
18044,0Do9CBf3o0fEnEDAkBA30Ff0E,2018-07-25T10:06:04Z,impression,0,0.0,Online Display
18045,0Do9hD9iFfBFiCk39hf3F7hCA,2018-07-27T09:57:46Z,impression,0,0.0,Paid Search
18046,0Do9hEFC9Conk77hEFkh0o3i3,2018-07-04T21:14:31Z,impression,0,0.0,Paid Search
18047,0Do9hoEfkCFn73nnEEC7CfCEn,2018-07-09T20:18:54Z,impression,0,0.0,Facebook
18048,0Do9hoEfkCFn73nnEEC7CfCEn,2018-07-26T14:32:28Z,impression,0,0.0,Facebook
18049,0Do9hoEfkCFn73nnEEC7CfCEn,2018-07-29T10:55:57Z,impression,0,0.0,Paid Search
18050,0Do9oo7n0oDoDki373CkiD9CA,2018-07-06T08:35:31Z,impression,0,0.0,Instagram
18051,0DoADFofAhF7B9EAhDfoBBCFn,2018-07-21T11:19:13Z,impression,0,0.0,Facebook
18052,0DoADFofAhF7B9EAhDfoBBCFn,2018-07-21T11:21:03Z,impression,0,0.0,Facebook
18053,0DoADFofAhF7B9EAhDfoBBCFn,2018-07-21T11:24:13Z,impression,0,0.0,Facebook
18054,0DoADFofAhF7B9EAhDfoBBCFn,2018-07-26T19:06:17Z,impression,0,0.0,Facebook
18055,0DoAiEiB3FhAAhBi9oBFkhDDh,2018-07-16T15:17:45Z,impression,0,0.0,Facebook
18056,0DoB7fDD0BAinnnDC0A9oh0nf,2018-07-08T12:25:47Z,impression,0,0.0,Paid Search
18057,0DoB7fDD0BAinnnDC0A9oh0nf,2018-07-12T16:41:13Z,impression,0,0.0,Facebook
18058,0DoB7fDD0BAinnnDC0A9oh0nf,2018-07-13T11:50:56Z,impression,0,0.0,Online Video
18059,0DoB7fDD0BAinnnDC0A9oh0nf,2018-07-13T11:52:49Z,impression,0,0.0,Online Video
18060,0DoB7fDD0BAinnnDC0A9oh0nf,2018-07-19T13:38:35Z,impression,0,0.0,Facebook
18061,0DoB7fDD0BAinnnDC0A9oh0nf,2018-07-20T12:31:29Z,impression,0,0.0,Online Video
18062,0DoB7fDD0BAinnnDC0A9oh0nf,2018-07-20T12:32:02Z,impression,0,0.0,Online Video
18063,0DoB7fDD0BAinnnDC0A9oh0nf,2018-07-20T12:33:03Z,impression,0,0.0,Online Video
18064,0DoB7fDD0BAinnnDC0A9oh0nf,2018-07-20T12:33:14Z,impression,0,0.0,Online Video
18065,0DoBC7ih3F0D9kC9khhCFEF7n,2018-07-26T11:30:25Z,impression,0,0.0,Instagram
18066,0DoBD7k9Akhh7CBhhCFioFCFh,2018-07-04T14:13:43Z,impression,0,0.0,Online Display
18067,0DoC03E737Fkfff3Ef7i3oEA9,2018-07-12T13:21:39Z,impression,0,0.0,Paid Search
18068,0DoCB3DAF0BCFnE7fA7AFDD9D,2018-07-10T18:26:23Z,impression,0,0.0,Facebook
18069,0DoCBhn03F3C33n0EDFkoA0D9,2018-07-05T17:07:53Z,impression,0,0.0,Facebook
18070,0DoCBhn03F3C33n0EDFkoA0D9,2018-07-21T00:57:58Z,impression,0,0.0,Instagram
18071,0DoCDEA3kon09DFfhBh9hn90F,2018-07-28T19:07:58Z,impression,0,0.0,Online Video
18072,0DoCDEA3kon09DFfhBh9hn90F,2018-07-28T19:08:34Z,conversion,1,5.0,Online Video
18073,0DoCFCFnFDkinBnk99hkiDhF0,2018-07-09T18:33:32Z,impression,0,0.0,Online Video
18074,0DoCFCFnFDkinBnk99hkiDhF0,2018-07-09T18:35:44Z,impression,0,0.0,Online Video
18075,0DoCFCFnFDkinBnk99hkiDhF0,2018-07-09T18:35:46Z,impression,0,0.0,Online Video
18076,0DoCFCFnFDkinBnk99hkiDhF0,2018-07-09T18:35:47Z,impression,0,0.0,Online Video
18077,0DoCFCFnFDkinBnk99hkiDhF0,2018-07-09T18:36:19Z,impression,0,0.0,Online Video
18078,0DoDDBC030CCkE0DCEfCok3i7,2018-07-14T12:33:38Z,impression,0,0.0,Online Display
18079,0DoDFFkf3A0hhEiA7BfAAfB7h,2018-07-03T17:38:37Z,impression,0,0.0,Facebook
18080,0DoE93ho3iFEC9nikhkiE0nEn,2018-07-07T12:22:52Z,impression,0,0.0,Paid Search
18081,0DoE93ho3iFEC9nikhkiE0nEn,2018-07-07T12:26:19Z,impression,0,0.0,Paid Search
18082,0DoE93ho3iFEC9nikhkiE0nEn,2018-07-10T16:50:07Z,impression,0,0.0,Facebook
18083,0DoE93ho3iFEC9nikhkiE0nEn,2018-07-25T19:46:09Z,impression,0,0.0,Online Video
18084,0DoED7AEh7A3C3fn3BCD37BEA,2018-07-08T12:31:27Z,impression,0,0.0,Paid Search
18085,0DoED7AEh7A3C3fn3BCD37BEA,2018-07-09T12:57:04Z,impression,0,0.0,Paid Search
18086,0DoEhn7C99BhDB0in73BofiFo,2018-07-16T01:06:30Z,conversion,1,7.5,Online Display
18087,0DoEhnBhAfEFnoEEBfE7B9Con,2018-07-20T19:47:53Z,conversion,1,6.0,Facebook
18088,0DoEho9B9FAB73f7A73DFC0A3,2018-07-22T16:21:47Z,impression,0,0.0,Online Display
18089,0DoEho9B9FAB73f7A73DFC0A3,2018-07-25T14:31:20Z,impression,0,0.0,Online Display
18090,0DoEi0DDE00nCD0A0nBBf7nf0,2018-07-12T19:37:21Z,impression,0,0.0,Paid Search
18091,0DoEi0DDE00nCD0A0nBBf7nf0,2018-07-26T11:22:47Z,impression,0,0.0,Facebook
18092,0DoEi0DDE00nCD0A0nBBf7nf0,2018-07-30T21:14:58Z,impression,0,0.0,Facebook
18093,0DoEkFfCBEoEfnhiEF9inB3B9,2018-07-09T09:19:18Z,impression,0,0.0,Online Display
18094,0DoF0ADDFBnF07FFhfDko93Di,2018-07-08T12:24:58Z,impression,0,0.0,Paid Search
18095,0DoF0ADDFBnF07FFhfDko93Di,2018-07-08T12:31:46Z,impression,0,0.0,Paid Search
18096,0DoFhCEkB9oi99fkC3Bnofih7,2018-07-22T20:52:51Z,impression,0,0.0,Online Video
18097,0DoFhCEkB9oi99fkC3Bnofih7,2018-07-23T08:10:01Z,impression,0,0.0,Online Video
18098,0DoFi0ABofBkofBCDDnoAiFCk,2018-07-02T11:28:12Z,impression,0,0.0,Online Display
18099,0DoFi0ABofBkofBCDDnoAiFCk,2018-07-15T13:28:18Z,impression,0,0.0,Online Video
18100,0DoFi0ABofBkofBCDDnoAiFCk,2018-07-18T07:39:54Z,impression,0,0.0,Online Video
18101,0DoFi0ABofBkofBCDDnoAiFCk,2018-07-19T08:37:18Z,impression,0,0.0,Online Video
18102,0DoFi0ABofBkofBCDDnoAiFCk,2018-07-19T08:37:50Z,impression,0,0.0,Online Video
18103,0DoFi0ABofBkofBCDDnoAiFCk,2018-07-19T08:37:59Z,impression,0,0.0,Online Video
18104,0DoFi0ABofBkofBCDDnoAiFCk,2018-07-23T13:33:19Z,impression,0,0.0,Online Display
18105,0DoFi0ABofBkofBCDDnoAiFCk,2018-07-29T08:58:02Z,impression,0,0.0,Online Display
18106,0DoFi0ABofBkofBCDDnoAiFCk,2018-07-29T10:11:28Z,impression,0,0.0,Paid Search
18107,0DoFoF3kkEoFfC3on07n0nFoh,2018-07-16T07:21:14Z,impression,0,0.0,Paid Search
18108,0DoFoF3kkEoFfC3on07n0nFoh,2018-07-16T07:21:49Z,conversion,1,4.5,Paid Search
18109,0DofEkBB33Doki9BoE970BE0A,2018-07-03T14:16:19Z,impression,0,0.0,Facebook
18110,0DofEkBB33Doki9BoE970BE0A,2018-07-03T14:16:32Z,impression,0,0.0,Facebook
18111,0DofEkBB33Doki9BoE970BE0A,2018-07-04T07:33:36Z,impression,0,0.0,Facebook
18112,0DofEkBB33Doki9BoE970BE0A,2018-07-04T12:19:27Z,impression,0,0.0,Facebook
18113,0DofEkBB33Doki9BoE970BE0A,2018-07-04T12:19:56Z,impression,0,0.0,Instagram
18114,0DofEkBB33Doki9BoE970BE0A,2018-07-08T06:42:51Z,impression,0,0.0,Facebook
18115,0DofEkBB33Doki9BoE970BE0A,2018-07-09T08:27:49Z,impression,0,0.0,Facebook
18116,0DofEkBB33Doki9BoE970BE0A,2018-07-09T08:28:19Z,impression,0,0.0,Facebook
18117,0DofEkBB33Doki9BoE970BE0A,2018-07-09T10:34:11Z,conversion,1,7.5,Facebook
18118,0DofF09C0h7DEE0ffih303kFE,2018-07-06T13:59:35Z,impression,0,0.0,Facebook
18119,0DofkCAf7DkD0Fi33E0fiFkBk,2018-07-01T15:21:06Z,impression,0,0.0,Paid Search
18120,0DofkCAf7DkD0Fi33E0fiFkBk,2018-07-17T13:17:12Z,impression,0,0.0,Facebook
18121,0DofkCAf7DkD0Fi33E0fiFkBk,2018-07-18T18:47:38Z,impression,0,0.0,Facebook
18122,0DofoBhFEi7BCkDhnEBknFhhk,2018-07-14T17:59:26Z,impression,0,0.0,Facebook
18123,0Dofoi03oD7k0kBnA79oDhfnB,2018-07-03T18:36:09Z,impression,0,0.0,Paid Search
18124,0Dofoi03oD7k0kBnA79oDhfnB,2018-07-03T18:37:05Z,impression,0,0.0,Paid Search
18125,0DohC00okkiBhnoBoBoCoiFAA,2018-07-13T23:21:06Z,impression,0,0.0,Paid Search
18126,0DohDC0A7n7Fo73DA0oEnfAnC,2018-07-07T14:35:57Z,impression,0,0.0,Paid Search
18127,0DohDC0A7n7Fo73DA0oEnfAnC,2018-07-07T14:39:17Z,impression,0,0.0,Paid Search
18128,0DohFfooAAf099BEf0F0o70nk,2018-07-13T21:20:14Z,impression,0,0.0,Online Display
18129,0DohFfooAAf099BEf0F0o70nk,2018-07-15T10:24:16Z,impression,0,0.0,Paid Search
18130,0DohFfooAAf099BEf0F0o70nk,2018-07-25T08:10:58Z,impression,0,0.0,Online Display
18131,0DohFfooAAf099BEf0F0o70nk,2018-07-28T21:02:26Z,impression,0,0.0,Online Display
18132,0DohFfooAAf099BEf0F0o70nk,2018-07-29T12:08:27Z,impression,0,0.0,Facebook
18133,0DohFfooAAf099BEf0F0o70nk,2018-07-29T13:52:51Z,impression,0,0.0,Instagram
18134,0Dohfn3n30oAo3hEfkoo0CF3i,2018-07-23T08:31:50Z,impression,0,0.0,Facebook
18135,0Dohfn3n30oAo3hEfkoo0CF3i,2018-07-29T09:19:30Z,impression,0,0.0,Paid Search
18136,0Dohofnho3iDBfAF7E0ifFD0F,2018-07-09T13:24:47Z,impression,0,0.0,Paid Search
18137,0Dohofnho3iDBfAF7E0ifFD0F,2018-07-09T13:25:08Z,conversion,1,8.0,Paid Search
18138,0Dohoo9kE9kBA0CF0nAD3i9FD,2018-07-27T10:56:34Z,impression,0,0.0,Paid Search
18139,0Doi0E3EA7fo733B99nink9hn,2018-07-03T21:17:06Z,impression,0,0.0,Instagram
18140,0DoiADEikfi30hC39FkkCEo9f,2018-07-18T10:51:49Z,conversion,1,7.5,Online Video
18141,0DoiCD7EkDACff3h0Fk7C9Fnk,2018-07-24T11:13:11Z,impression,0,0.0,Paid Search
18142,0DoihfF03FCfA3FfkCCDhB7E7,2018-07-29T20:00:17Z,impression,0,0.0,Facebook
18143,0DokFo3A0A3i0D90n7iBAAFh7,2018-07-09T21:08:14Z,impression,0,0.0,Facebook
18144,0DokFo3A0A3i0D90n7iBAAFh7,2018-07-10T20:43:39Z,impression,0,0.0,Instagram
18145,0DokkhCDfFFAB7A79iDhC9o0A,2018-07-26T19:40:59Z,impression,0,0.0,Facebook
18146,0Dokn73o7kBDDiAB0773ik7nf,2018-07-04T22:22:15Z,impression,0,0.0,Paid Search
18147,0Dokn73o7kBDDiAB0773ik7nf,2018-07-14T18:16:06Z,impression,0,0.0,Online Video
18148,0DonBD9iCi097D93A0DFoih7f,2018-07-14T16:27:00Z,impression,0,0.0,Paid Search
18149,0DonBD9iCi097D93A0DFoih7f,2018-07-14T16:27:01Z,impression,0,0.0,Paid Search
18150,0DonBD9iCi097D93A0DFoih7f,2018-07-14T16:27:03Z,impression,0,0.0,Paid Search
18151,0DonBD9iCi097D93A0DFoih7f,2018-07-14T16:28:04Z,impression,0,0.0,Paid Search
18152,0DonBD9iCi097D93A0DFoih7f,2018-07-14T16:30:04Z,impression,0,0.0,Paid Search
18153,0DonDfD0EFFAiEfAfDfAE3fBo,2018-07-15T06:42:16Z,impression,0,0.0,Online Video
18154,0Donik30ohok3BnnAif0oEA0D,2018-07-29T14:21:06Z,impression,0,0.0,Online Video
18155,0DooFknBD3k3B99hf9B7D7Fh3,2018-07-03T10:46:07Z,impression,0,0.0,Online Display
18156,0DooFknBD3k3B99hf9B7D7Fh3,2018-07-17T11:17:33Z,impression,0,0.0,Paid Search
18157,0Dooh9kEiEn3o3iCBA0Ek7nkC,2018-07-13T12:52:42Z,impression,0,0.0,Online Display
18158,0Dooh9kEiEn3o3iCBA0Ek7nkC,2018-07-13T12:53:27Z,impression,0,0.0,Online Display
18159,0DoohfiBhF7AoFnhAnEfFo70k,2018-07-03T14:06:10Z,impression,0,0.0,Paid Search
18160,0E000EkA3DF3kFfn0CiCFDoFF,2018-07-11T13:01:44Z,impression,0,0.0,Instagram
18161,0E000EkA3DF3kFfn0CiCFDoFF,2018-07-11T13:01:47Z,impression,0,0.0,Facebook
18162,0E000EkA3DF3kFfn0CiCFDoFF,2018-07-16T17:02:34Z,impression,0,0.0,Facebook
18163,0E000EkA3DF3kFfn0CiCFDoFF,2018-07-26T11:54:03Z,impression,0,0.0,Paid Search
18164,0E000EkA3DF3kFfn0CiCFDoFF,2018-07-26T12:21:37Z,impression,0,0.0,Paid Search
18165,0E003Fnh3E9h7kDCoAEEiFCoC,2018-07-04T09:06:38Z,impression,0,0.0,Paid Search
18166,0E003Fnh3E9h7kDCoAEEiFCoC,2018-07-27T10:31:30Z,impression,0,0.0,Facebook
18167,0E003Fnh3E9h7kDCoAEEiFCoC,2018-07-27T10:38:18Z,impression,0,0.0,Facebook
18168,0E00CD09BDo9EBEh9AFC07in7,2018-07-30T14:26:35Z,impression,0,0.0,Facebook
18169,0E00EDEhkFiDo0kADA0oCnfik,2018-07-07T15:39:18Z,impression,0,0.0,Paid Search
18170,0E00Fki0oEk9fDCFCCD3iBoFC,2018-07-14T14:34:32Z,impression,0,0.0,Instagram
18171,0E00hiEBFEFEBoEhknEniDFof,2018-07-15T10:51:21Z,impression,0,0.0,Paid Search
18172,0E00hiEBFEFEBoEhknEniDFof,2018-07-15T10:51:31Z,impression,0,0.0,Paid Search
18173,0E00hiEBFEFEBoEhknEniDFof,2018-07-15T10:51:33Z,conversion,1,6.5,Paid Search
18174,0E037AFiofFnhhn0ChokoBn39,2018-07-30T08:41:28Z,impression,0,0.0,Paid Search
18175,0E037AFiofFnhhn0ChokoBn39,2018-07-30T08:41:50Z,impression,0,0.0,Paid Search
18176,0E03B9CFfEn0Akhi0Afnn9i0F,2018-07-04T07:35:04Z,impression,0,0.0,Instagram
18177,0E03B9CFfEn0Akhi0Afnn9i0F,2018-07-12T11:51:13Z,impression,0,0.0,Online Display
18178,0E03B9CFfEn0Akhi0Afnn9i0F,2018-07-12T12:41:32Z,impression,0,0.0,Online Display
18179,0E03B9CFfEn0Akhi0Afnn9i0F,2018-07-17T18:28:27Z,impression,0,0.0,Instagram
18180,0E03B9CFfEn0Akhi0Afnn9i0F,2018-07-22T07:24:35Z,impression,0,0.0,Facebook
18181,0E03B9CFfEn0Akhi0Afnn9i0F,2018-07-24T11:44:58Z,impression,0,0.0,Facebook
18182,0E03B9CFfEn0Akhi0Afnn9i0F,2018-07-24T11:44:58Z,impression,0,0.0,Facebook
18183,0E03B9CFfEn0Akhi0Afnn9i0F,2018-07-24T11:44:58Z,impression,0,0.0,Instagram
18184,0E03Bkk3kFD0ADA0oCF09no79,2018-07-22T14:04:47Z,impression,0,0.0,Online Video
18185,0E03CEh3hFFfBoChCffCnoDo7,2018-07-23T14:37:07Z,impression,0,0.0,Facebook
18186,0E03CEh3hFFfBoChCffCnoDo7,2018-07-27T16:01:13Z,impression,0,0.0,Online Display
18187,0E03CEh3hFFfBoChCffCnoDo7,2018-07-30T18:10:32Z,impression,0,0.0,Facebook
18188,0E03h30nB9Dk7n7okDhffffDn,2018-07-19T10:27:15Z,impression,0,0.0,Online Video
18189,0E03h30nB9Dk7n7okDhffffDn,2018-07-19T10:27:36Z,impression,0,0.0,Online Video
18190,0E03h30nB9Dk7n7okDhffffDn,2018-07-19T10:27:37Z,impression,0,0.0,Online Video
18191,0E03h30nB9Dk7n7okDhffffDn,2018-07-23T09:24:01Z,impression,0,0.0,Online Video
18192,0E03h30nB9Dk7n7okDhffffDn,2018-07-23T09:24:08Z,impression,0,0.0,Online Video
18193,0E03h30nB9Dk7n7okDhffffDn,2018-07-23T09:24:23Z,impression,0,0.0,Online Video
18194,0E03ifFooiA7hCBF73n0FFnhh,2018-07-01T17:31:43Z,impression,0,0.0,Facebook
18195,0E03ikFoF9AfnEhonCCDh7of3,2018-07-15T15:37:24Z,impression,0,0.0,Online Display
18196,0E03ikFoF9AfnEhonCCDh7of3,2018-07-15T15:37:31Z,impression,0,0.0,Online Display
18197,0E07E3EA9h0BC7B7FkhABFk0D,2018-07-10T10:22:45Z,impression,0,0.0,Paid Search
18198,0E07E3EA9h0BC7B7FkhABFk0D,2018-07-22T08:34:49Z,impression,0,0.0,Online Video
18199,0E09BChiD9f0hf93nChk3hA3A,2018-07-19T21:11:55Z,impression,0,0.0,Facebook
18200,0E09CkF9nDEooFEEFhCFfnCkA,2018-07-10T12:49:23Z,impression,0,0.0,Paid Search
18201,0E09CkF9nDEooFEEFhCFfnCkA,2018-07-10T12:49:32Z,impression,0,0.0,Paid Search
18202,0E09EC7oECADCo3oiEfh0F3E0,2018-07-12T16:03:10Z,impression,0,0.0,Instagram
18203,0E09EC7oECADCo3oiEfh0F3E0,2018-07-12T16:56:22Z,impression,0,0.0,Facebook
18204,0E09FkCfCh3AfoioEfCCffi9C,2018-07-04T16:35:06Z,impression,0,0.0,Paid Search
18205,0E09i07DE9AiCBnk709A7n3fB,2018-07-05T13:38:22Z,impression,0,0.0,Facebook
18206,0E09i07DE9AiCBnk709A7n3fB,2018-07-12T08:17:51Z,impression,0,0.0,Instagram
18207,0E09iADkA97AknnFCiok7fBfi,2018-07-01T16:46:03Z,impression,0,0.0,Facebook
18208,0E09iADkA97AknnFCiok7fBfi,2018-07-04T17:39:06Z,impression,0,0.0,Facebook
18209,0E09o0hBCoCDCookDo0FihFCi,2018-07-03T12:39:12Z,impression,0,0.0,Facebook
18210,0E09o0hBCoCDCookDo0FihFCi,2018-07-07T17:48:37Z,impression,0,0.0,Instagram
18211,0E09o0hBCoCDCookDo0FihFCi,2018-07-29T22:34:20Z,impression,0,0.0,Facebook
18212,0E0A79nCfAihEkhiDB9n3DBn0,2018-07-11T10:25:33Z,impression,0,0.0,Online Display
18213,0E0ADFoFfoDih00knkDACiio3,2018-07-27T20:46:09Z,impression,0,0.0,Online Display
18214,0E0B03iknAkfCEBAnEifE3off,2018-07-03T08:46:40Z,impression,0,0.0,Paid Search
18215,0E0B03iknAkfCEBAnEifE3off,2018-07-03T15:35:53Z,impression,0,0.0,Paid Search
18216,0E0B03iknAkfCEBAnEifE3off,2018-07-03T15:38:04Z,impression,0,0.0,Paid Search
18217,0E0B03iknAkfCEBAnEifE3off,2018-07-05T06:55:45Z,impression,0,0.0,Paid Search
18218,0E0B03iknAkfCEBAnEifE3off,2018-07-05T07:26:11Z,impression,0,0.0,Paid Search
18219,0E0B03iknAkfCEBAnEifE3off,2018-07-10T12:21:21Z,conversion,1,5.0,Paid Search
18220,0E0B9B7ioiEkoA79AiCAfhk37,2018-07-30T07:05:58Z,impression,0,0.0,Facebook
18221,0E0B9B7ioiEkoA79AiCAfhk37,2018-07-30T10:40:44Z,impression,0,0.0,Facebook
18222,0E0BC7n0990i0h3D0EEkn3nEi,2018-07-09T11:30:38Z,impression,0,0.0,Paid Search
18223,0E0BC7n0990i0h3D0EEkn3nEi,2018-07-12T12:05:37Z,conversion,1,5.5,Facebook
18224,0E0BFnFFi93f7CEADB7kfFCih,2018-07-29T10:30:46Z,impression,0,0.0,Online Display
18225,0E0BkB7CfkFnADAhho9n00Ekk,2018-07-13T18:17:17Z,impression,0,0.0,Paid Search
18226,0E0BkB7CfkFnADAhho9n00Ekk,2018-07-13T18:21:56Z,impression,0,0.0,Paid Search
18227,0E0BkB7CfkFnADAhho9n00Ekk,2018-07-13T18:21:57Z,impression,0,0.0,Paid Search
18228,0E0Bo0ihfoFDEk9f7FCkBCFo0,2018-07-03T11:30:47Z,conversion,1,4.0,Paid Search
18229,0E0C0kEEh3DCfBi9fAE0n3EiE,2018-07-26T07:53:21Z,impression,0,0.0,Online Video
18230,0E0C3nko9CFoCECAo3oD9knhA,2018-07-02T09:23:53Z,impression,0,0.0,Online Display
18231,0E0C3nko9CFoCECAo3oD9knhA,2018-07-16T08:23:57Z,impression,0,0.0,Online Display
18232,0E0C3nko9CFoCECAo3oD9knhA,2018-07-16T08:24:40Z,impression,0,0.0,Online Display
18233,0E0C907Doio7i3CfCo0EFiCAo,2018-07-04T12:58:22Z,impression,0,0.0,Facebook
18234,0E0C907Doio7i3CfCo0EFiCAo,2018-07-23T13:31:12Z,impression,0,0.0,Instagram
18235,0E0C907Doio7i3CfCo0EFiCAo,2018-07-30T12:31:36Z,impression,0,0.0,Instagram
18236,0E0C907Doio7i3CfCo0EFiCAo,2018-07-30T13:18:09Z,impression,0,0.0,Facebook
18237,0E0CBDBohAiDE7E70i7AAFiCo,2018-07-01T16:37:59Z,impression,0,0.0,Facebook
18238,0E0CBFkA0A0iEkF9oEfn0AAk7,2018-07-13T21:20:14Z,impression,0,0.0,Online Display
18239,0E0CC70DiEEn0i7A97Dhoif03,2018-07-02T09:35:04Z,impression,0,0.0,Paid Search
18240,0E0CC70DiEEn0i7A97Dhoif03,2018-07-03T11:15:38Z,impression,0,0.0,Online Display
18241,0E0Ck0hkkihoD3E30C3BhAoh7,2018-07-16T09:30:37Z,impression,0,0.0,Online Video
18242,0E0Ck0hkkihoD3E30C3BhAoh7,2018-07-16T09:30:42Z,impression,0,0.0,Online Video
18243,0E0D0333BkB33ofkf7o0799h0,2018-07-04T18:01:15Z,impression,0,0.0,Instagram
18244,0E0D0333BkB33ofkf7o0799h0,2018-07-06T18:48:00Z,impression,0,0.0,Facebook
18245,0E0D733oDn9h30CnC3kA3hikn,2018-07-17T17:59:13Z,impression,0,0.0,Paid Search
18246,0E0Dhh3C7o0CDAhhAEoAA3k0E,2018-07-26T09:24:29Z,impression,0,0.0,Facebook
18247,0E0Dn737DDDoFoioCECoiFE7k,2018-07-03T22:14:58Z,impression,0,0.0,Instagram
18248,0E0Dn737DDDoFoioCECoiFE7k,2018-07-05T19:44:38Z,impression,0,0.0,Facebook
18249,0E0Dn737DDDoFoioCECoiFE7k,2018-07-06T17:49:11Z,impression,0,0.0,Facebook
18250,0E0E7h0hCEfkniiABABD3o337,2018-07-18T08:10:36Z,impression,0,0.0,Paid Search
18251,0E0E7h0hCEfkniiABABD3o337,2018-07-18T12:55:43Z,impression,0,0.0,Online Display
18252,0E0E7h0hCEfkniiABABD3o337,2018-07-18T13:03:23Z,conversion,1,6.0,Paid Search
18253,0E0E9i7Bo3fDFi0oEFDDE7EnB,2018-07-07T20:27:26Z,impression,0,0.0,Online Video
18254,0E0Ekn3A7hDoo0h7D790DA3ki,2018-07-19T22:58:16Z,impression,0,0.0,Instagram
18255,0E0F3Bo3hF7BDBECBAEAhCBBB,2018-07-27T11:27:11Z,conversion,1,4.0,Facebook
18256,0E0F9hF79937k037F9fDkfDfo,2018-07-03T11:19:42Z,impression,0,0.0,Paid Search
18257,0E0F9hF79937k037F9fDkfDfo,2018-07-03T11:20:08Z,impression,0,0.0,Paid Search
18258,0E0F9hF79937k037F9fDkfDfo,2018-07-03T11:20:30Z,impression,0,0.0,Paid Search
18259,0E0F9hF79937k037F9fDkfDfo,2018-07-29T14:38:33Z,impression,0,0.0,Facebook
18260,0E0FF0Cf3iho9CAEoAfi3CEkC,2018-07-04T10:49:44Z,impression,0,0.0,Online Display
18261,0E0Fi7h0CkAfi03BABof0E7Bi,2018-07-06T19:11:52Z,impression,0,0.0,Online Display
18262,0E0f3oC0hh9B37kion9B9ko0D,2018-07-12T14:59:09Z,impression,0,0.0,Online Video
18263,0E0f3oC0hh9B37kion9B9ko0D,2018-07-12T14:59:18Z,impression,0,0.0,Online Video
18264,0E0f3oC0hh9B37kion9B9ko0D,2018-07-16T13:44:33Z,impression,0,0.0,Online Video
18265,0E0f3oC0hh9B37kion9B9ko0D,2018-07-17T17:29:29Z,impression,0,0.0,Online Video
18266,0E0f3oC0hh9B37kion9B9ko0D,2018-07-17T17:29:50Z,impression,0,0.0,Online Video
18267,0E0f3oC0hh9B37kion9B9ko0D,2018-07-17T17:29:57Z,impression,0,0.0,Online Video
18268,0E0f3oC0hh9B37kion9B9ko0D,2018-07-22T15:27:24Z,impression,0,0.0,Online Video
18269,0E0f3oC0hh9B37kion9B9ko0D,2018-07-23T16:30:57Z,impression,0,0.0,Online Video
18270,0E0f3oC0hh9B37kion9B9ko0D,2018-07-23T16:30:57Z,impression,0,0.0,Online Video
18271,0E0f3oC0hh9B37kion9B9ko0D,2018-07-23T16:31:05Z,impression,0,0.0,Online Video
18272,0E0fnAF3hAnhBFkAA3fBA9n9i,2018-07-17T07:07:49Z,impression,0,0.0,Facebook
18273,0E0h0h0C7kAnnFDnoC7i3E3hk,2018-07-11T14:48:07Z,impression,0,0.0,Online Display
18274,0E0h3Eio3ECC0ii9BD9AifAkD,2018-07-18T09:57:32Z,impression,0,0.0,Paid Search
18275,0E0h3Eio3ECC0ii9BD9AifAkD,2018-07-18T09:59:05Z,impression,0,0.0,Paid Search
18276,0E0h3Eio3ECC0ii9BD9AifAkD,2018-07-30T07:31:39Z,impression,0,0.0,Facebook
18277,0E0hBnhfB3i937F00F73kBnfE,2018-07-17T11:18:22Z,impression,0,0.0,Paid Search
18278,0E0hhf9hECFCFnhoEC7C3ADk3,2018-07-02T22:20:12Z,impression,0,0.0,Online Display
18279,0E0hhf9hECFCFnhoEC7C3ADk3,2018-07-21T16:26:14Z,impression,0,0.0,Online Display
